PROTID	DESC	COMPLEXID
P06241	ITGB6-FYN-FN1 complex	CORUM:2351
P06241	PSD95-FYN-NR2A complex	CORUM:5641
P06241	p21(ras)GAP-Fyn-Lyn-Yes complex, thrombin stimulated	CORUM:2564
P06396	Prune-Gelsolin complex	CORUM:756
P06400	CEBPE-E2F1-RB1 complex	CORUM:5656
P06400	Emerin complex 24	CORUM:5611
P06400	MAF1 complex	CORUM:723
P06400	RB1(hypophosphorylated)-E2F4 complex	CORUM:5099
P06400	RB1-HDAC1-BRG1 complex	CORUM:3269
P06400	RB1-TFAP2A complex	CORUM:5146
P06400	Rb-HDAC1 complex	CORUM:3853
P06400	Rb-tal-1-E2A-Lmo2-Ldb1 complex	CORUM:1372
P06400	TRIM27-RB1 complex	CORUM:5663
P06400	pRB-E2F-1 complex	CORUM:1250
P06493	CCNB1-CDC2 complex	CORUM:5543
P06493	CCNB2-CDC2 complex	CORUM:5542
P06493	CDC2-CCNA2 complex	CORUM:5557
P06493	CDC2-CCNA2-CDK2 complex	CORUM:5559
P06493	CDC2-CCNB1-CCNF complex	CORUM:5550
P06493	CDC2-CCNB1-PTCH1 complex	CORUM:5551
P06493	CDC2-PCNA-CCNB1-GADD45A complex	CORUM:5544
P06493	CDC2-PCNA-CCNB1-GADD45B complex	CORUM:5545
P06493	CDC2-PCNA-CCNB1-GADD45G complex	CORUM:5546
P06493	Cell cycle kinase complex CDC2	CORUM:310
P06493	ESPL1-CDC2 complex	CORUM:5643
P06493	RC complex during G2/M-phase of cell cycle	CORUM:1005
P06493	RalBP1-CDC2-CCNB1 complex	CORUM:243
P06576	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	CORUM:563
P06730	MNK1-eIF4F complex	CORUM:5253
P06734	ITGAV-ITGB3-CD47-FCER2 complex	CORUM:2355
P06746	DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex	CORUM:362
P06746	DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1	CORUM:1086
P06746	DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1	CORUM:1085
P06746	RAD9-RAD1-HUS1-POLB complex	CORUM:2198
P06748	ARF-Mule complex	CORUM:220
P06748	CTCF-nucleophosmin complex	CORUM:5154
P06748	H2AX complex I	CORUM:1226
P06748	H2AX complex II	CORUM:1227
P06748	H2AX complex, isolated from cells without IR exposure	CORUM:1223
P06748	Nop56p-associated pre-rRNA complex	CORUM:3055
P06756	ITAGV-ITGB3-F11R complex	CORUM:2362
P06756	ITGAV-ITGB1 complex	CORUM:2436
P06756	ITGAV-ITGB1-SPP1 complex	CORUM:2885
P06756	ITGAV-ITGB3 complex	CORUM:2816
P06756	ITGAV-ITGB3-ADAM15 complex	CORUM:2359
P06756	ITGAV-ITGB3-ADAM23 complex	CORUM:2364
P06756	ITGAV-ITGB3-CD47-FCER2 complex	CORUM:2355
P06756	ITGAV-ITGB3-COL4A3 complex	CORUM:2365
P06756	ITGAV-ITGB3-EGFR complex	CORUM:2369
P06756	ITGAV-ITGB3-LAMA4 complex	CORUM:2374
P06756	ITGAV-ITGB3-NOV complex	CORUM:2849
P06756	ITGAV-ITGB3-PPAP2b complex	CORUM:2366
P06756	ITGAV-ITGB3-PXN-PTK2b complex	CORUM:2363
P06756	ITGAV-ITGB3-SLC3A2 complex	CORUM:3103
P06756	ITGAV-ITGB3-SPP1 complex	CORUM:2358
P06756	ITGAV-ITGB3-THBS1 complex	CORUM:2846
P06756	ITGAV-ITGB5 complex	CORUM:2350
P06756	ITGAV-ITGB5-ADAM9 complex	CORUM:2346
P06756	ITGAV-ITGB5-CYR61 complex	CORUM:2348
P06756	ITGAV-ITGB5-ICAM4 complex	CORUM:2345
P06756	ITGAV-ITGB5-PLAUR complex	CORUM:2343
P06756	ITGAV-ITGB5-SPP1 complex	CORUM:2347
P06756	ITGAV-ITGB6 complex	CORUM:2354
P06756	ITGAV-ITGB6-SPP1 complex	CORUM:2352
P06756	ITGAV-ITGB6-TGFB3 complex	CORUM:2353
P06756	ITGAV-ITGB8-MMP14-TGFB1 complex	CORUM:2342
P06756	ITGAV-P2RY2-GNA12 complex	CORUM:3110
P06756	ITGB3-ITGAV-CD47 complex	CORUM:2356
P06756	ITGB3-ITGAV-VTN complex	CORUM:2826
P06756	ITGB5-ITGAV-VTN complex	CORUM:3117
P07199	CEN complex	CORUM:929
P07237	Prolyl 4-hydroxylase (alpha(I)-type)	CORUM:472
P07237	Prolyl 4-hydroxylase (alpha(III)-type)	CORUM:474
P07288	PCI-PSA-SCG2 complex	CORUM:845
P07359	ITGA2b-ITGB3-CD9-GP1b-CD47 complex	CORUM:2872
P07437	ASCOM complex	CORUM:1400
P07550	ADRB2 homodimer complex	CORUM:3830
P07550	BKCA-beta2AR complex	CORUM:672
P07550	BKCA-beta2AR-AKAP79 signaling complex	CORUM:668
P07550	CFTR-NHERF-beta(2)AR signaling complex	CORUM:687
P07737	Profilin 1 complex	CORUM:2837
P07737	RIAM-profilin complex	CORUM:3159
P07814	GAIT complex	CORUM:5385
P07814	Multisynthetase complex	CORUM:3040
P07900	HCF-1 complex	CORUM:2721
P07900	HSP90-CIP1-FKBPL complex	CORUM:5622
P07900	HSP90-FKBP38-CAM-Ca(2+) complex	CORUM:4158
P07900	IKBKB-CDC37-KIAA1967-HSP90AB1-HSP90AA1 complex	CORUM:5234
P07900	Kinase maturation complex 1	CORUM:5199
P07900	Kinase maturation complex 2	CORUM:5212
P07900	TNF-alpha/NF-kappa B signaling complex 10	CORUM:5286
P07900	TNF-alpha/NF-kappa B signaling complex 6	CORUM:5266
P07900	TNF-alpha/NF-kappa B signaling complex 7	CORUM:5268
P07900	TNF-alpha/NF-kappa B signaling complex 8	CORUM:5269
P07910	C complex spliceosome	CORUM:1181
P07910	LARC complex (LCR-associated remodeling complex)	CORUM:778
P07910	Toposome	CORUM:924
P07942	ITGA6-ITGB4-Laminin10/12 complex	CORUM:2318
P07947	p21(ras)GAP-Fyn-Lyn-Yes complex, thrombin stimulated	CORUM:2564
P07948	CD20-LCK-LYN-FYN-p75/80 complex, (Raji human B cell line)	CORUM:2565
P07948	FGFR2-c-Cbl-Lyn-Fyn complex	CORUM:2563
P07948	PLC-gamma-2-Lyn-FcR-gamma complex	CORUM:2910
P07948	PLC-gamma-2-SLP-76-Lyn-Grb2 complex	CORUM:2536
P07948	p21(ras)GAP-Fyn-Lyn-Yes complex, thrombin stimulated	CORUM:2564
P07949	RET-Rai complex	CORUM:903
P07992	ERCC1-ERCC4-MSH2 complex	CORUM:368
P07992	RAD52-ERCC4-ERCC1 complex	CORUM:2220
P07992	XPA-ERCC1-ERCC4 complex	CORUM:531
P07996	ITGA3-ITGB1-THBS1 complex	CORUM:2401
P07996	ITGA4-ITGB1-THBS1 complex	CORUM:2426
P07996	ITGAV-ITGB3-THBS1 complex	CORUM:2846
P08047	HCF-1 complex	CORUM:2721
P08047	SMAD3-SMAD4-SP1 complex	CORUM:2706
P08047	SP1-MCAF2 complex	CORUM:2237
P08047	p53-SP1 complex	CORUM:2679
P08107	HSP70-BAG5-PARK2 complex	CORUM:5423
P08107	LSD1 complex	CORUM:626
P08107	N-NOS-CHIP-HSP70-1 complex	CORUM:432
P08107	P2X7 receptor signalling complex	CORUM:725
P08107	Polycomb repressive complex 1 (PRC1, hPRC-H)	CORUM:116
P08133	LRP-1-Alpha-2-M-annexin VI complex	CORUM:2710
P08138	LINGO-1-Nogo-66-p75 signaling complex	CORUM:1793
P08138	NGF-p75 complex	CORUM:5424
P08138	Neurotrophin-3-p75 complex	CORUM:5408
P08195	CD98-LAT2-ITGB1 complex	CORUM:2390
P08195	ITGAV-ITGB3-SLC3A2 complex	CORUM:3103
P08235	MR-UBC9-SRC1 complex	CORUM:786
P08235	NR3C2-UBC9-SRC-1 complex	CORUM:3634
P08238	HCF-1 complex	CORUM:2721
P08238	HSP90-CDC37-LRRK2 complex	CORUM:5849
P08238	HSP90-FKBP38-CAM-Ca(2+) complex	CORUM:4158
P08238	IKBKB-CDC37-KIAA1967-HSP90AB1-HSP90AA1 complex	CORUM:5234
P08238	Kinase maturation complex 1	CORUM:5199
P08238	Kinase maturation complex 2	CORUM:5212
P08238	P2X7 receptor signalling complex	CORUM:725
P08238	RNA-induced silencing complex, RISC	CORUM:3032
P08238	TNF-alpha/NF-kappa B signaling complex 10	CORUM:5286
P08238	TNF-alpha/NF-kappa B signaling complex 6	CORUM:5266
P08238	TNF-alpha/NF-kappa B signaling complex 7	CORUM:5268
P08238	TNF-alpha/NF-kappa B signaling complex 8	CORUM:5269
P08238	TNF-alpha/NF-kappa B signaling complex 9	CORUM:5285
P08246	SERPINA1-ELA2 complex	CORUM:5388
P08253	MMP-2-claudin-1 complex	CORUM:2798
P08311	SERPINA1-CTSG complex	CORUM:5391
P08311	SERPINA3-CTSG complex	CORUM:5389
P08514	ITGA2B-ITGB3 complex	CORUM:2381
P08514	ITGA2B-ITGB3-CIB1 complex	CORUM:2379
P08514	ITGA2B-ITGB3-F11R complex	CORUM:2382
P08514	ITGA2B-ITGB3-FN1-TGM2 complex	CORUM:2376
P08514	ITGA2B-ITGB3-ICAM4 complex	CORUM:3115
P08514	ITGA2b-ITGB3-CD47-FAK complex	CORUM:2896
P08514	ITGA2b-ITGB3-CD47-SRC complex	CORUM:2377
P08514	ITGA2b-ITGB3-CD9 complex	CORUM:2370
P08514	ITGA2b-ITGB3-CD9-GP1b-CD47 complex	CORUM:2872
P08514	ITGA2b-ITGB3-TLN1 complex	CORUM:2378
P08579	17S U2 snRNP	CORUM:2755
P08579	C complex spliceosome	CORUM:1181
P08579	SMN-PolII-RHA complex	CORUM:1749
P08579	Spliceosome	CORUM:351
P08581	HGF-Met complex	CORUM:2541
P08588	PRKAC-AKAP5-ADRB1 complex	CORUM:879
P08588	beta(1)-AR receptosome (ADRB1-SAP97-AKAP79-PRKAR2A)	CORUM:4869
P08621	SRm160/300 complex	CORUM:1261
P08621	Spliceosome	CORUM:351
P08648	ITGA5-ITGB1-ADAM15 complex	CORUM:2384
P08648	ITGA5-ITGB1-CAL4A3 complex	CORUM:2853
P08648	ITGA5-ITGB1-FN-1-NOV complex	CORUM:2850
P08648	ITGA5-ITGB1-FN1-TGM2 complex	CORUM:2383
P08648	ITGA5-ITGB1-SPP1 complex	CORUM:3112
P08648	ITGA5-ITGB3-COL6A3 complex	CORUM:2882
P08648	ITGA5-ITGB4 complex	CORUM:2385
P08708	40S ribosomal subunit, cytoplasmic	CORUM:338
P08708	Nop56p-associated pre-rRNA complex	CORUM:3055
P08708	Ribosome, cytoplasmic	CORUM:306
P08709	TF-FVIIa-FXa-TFPI complex	CORUM:3162
P08865	40S ribosomal subunit, cytoplasmic	CORUM:338
P08865	Ribosome, cytoplasmic	CORUM:306
P08908	GABBR2-HTR1A complex	CORUM:5418
P08908	HTR1A homodimer complex	CORUM:5421
P08908	HTR1A-EDG1 complex	CORUM:5422
P08908	HTR1A-EDG3 complex	CORUM:5420
P08908	HTR1A-GPR26 complex	CORUM:5419
P08908	HTR1A-HTR1B complex	CORUM:5416
P08908	HTR1A-HTR1D complex	CORUM:5414
P08913	2AR-mGluR2 complex	CORUM:5748
P08962	ITGA3-ITGB1-CD63 complex	CORUM:2399
P08962	ITGAM-ITGB2-CD11 complex	CORUM:2153
P09001	39S ribosomal subunit, mitochondrial	CORUM:324
P09001	55S ribosome, mitochondrial	CORUM:320
P09012	CDC5L complex	CORUM:1183
P09012	Spliceosome	CORUM:351
P09012	snRNP-free U1A (SF-A) complex	CORUM:1148
P09038	FIF-FGR2 complex	CORUM:1069
P09086	OCT2-TLE4 complex	CORUM:3121
P09086	hs4 enhancer complex (faster migrating complex)	CORUM:3045
P09234	Spliceosome	CORUM:351
P09382	SMN containing complex	CORUM:1746
P09429	Casein kinase II-HMG1 complex	CORUM:2719
P09429	HMGB1-HMGB2-HSC70-ERP60-GAPDH complex	CORUM:280
P09651	C complex spliceosome	CORUM:1181
P09651	Nop56p-associated pre-rRNA complex	CORUM:3055
P09661	17S U2 snRNP	CORUM:2755
P09661	C complex spliceosome	CORUM:1181
P09661	CDC5L complex	CORUM:1183
P09661	SRm160/300 complex	CORUM:1261
P09661	Spliceosome	CORUM:351
P09874	Condensin I-PARP-1-XRCC1 complex	CORUM:159
P09874	H2AX complex I	CORUM:1226
P09874	NCOA6-DNA-PK-Ku-PARP1 complex	CORUM:5179
P09874	RC complex during G2/M-phase of cell cycle	CORUM:1005
P09874	RC complex during S-phase of cell cycle	CORUM:1004
P09874	Rap1 complex	CORUM:1193
P09874	WRN-Ku70-Ku80-PARP1 complex	CORUM:5235
P09884	DNA polymerase alpha-primase complex	CORUM:1100
P09884	DNA synthesome complex (17 subunits)	CORUM:1111
P09884	RC complex (Replication competent complex)	CORUM:1003
P09884	RC complex during G2/M-phase of cell cycle	CORUM:1005
P09884	RC complex during S-phase of cell cycle	CORUM:1004
P09958	AP1G1-PACS1-FURIN complex	CORUM:5165
P0C0S5	SRCAP-associated chromatin remodeling complex	CORUM:304
P10155	SRC-1 complex	CORUM:2728
P10155	SRC-3 complex	CORUM:2727
P10244	LIN9-BMYB complex	CORUM:839
P10244	LINC complex, S-phase	CORUM:5589
P10275	AR-AKT-APPL complex	CORUM:2159
P10276	CBP-RARA-RXRA-DNA complex, ligand stimulated	CORUM:5198
P10415	BAR-BCL2-CASP8 complex	CORUM:1062
P10415	CALM1-FKBP38-BCL2 complex	CORUM:5526
P10451	ITGA5-ITGB1-SPP1 complex	CORUM:3112
P10451	ITGA9-ITGB1-SPP1 complex	CORUM:3111
P10451	ITGAV-ITGB1-SPP1 complex	CORUM:2885
P10451	ITGAV-ITGB3-SPP1 complex	CORUM:2358
P10451	ITGAV-ITGB5-SPP1 complex	CORUM:2347
P10451	ITGAV-ITGB6-SPP1 complex	CORUM:2352
P10600	ITGAV-ITGB6-TGFB3 complex	CORUM:2353
P10600	TGF-beta receptor II-TGF-beta receptor I-TGF-beta3 complex	CORUM:3028
P10600	TGF-beta receptor II-TGF-beta3 complex	CORUM:3025
P10619	GALNS-lysosomal hydrolase 1.27 MDa complex	CORUM:1379
P10646	TF-FVIIa-FXa-TFPI complex	CORUM:3162
P10747	CD28-transactivation complex	CORUM:92
P10809	17S U2 snRNP	CORUM:2755
P10827	Emerin complex 52	CORUM:5615
P10827	TRAP complex	CORUM:535
P10828	THRB-RXRB complex	CORUM:5367
P11021	CEN complex	CORUM:929
P11021	DGCR8 multiprotein complex	CORUM:3082
P11021	H2AX complex I	CORUM:1226
P11021	H2AX complex II	CORUM:1227
P11021	H2AX complex, isolated from cells without IR exposure	CORUM:1223
P11021	HCF-1 complex	CORUM:2721
P11047	ITGA6-ITGB4-Laminin10/12 complex	CORUM:2318
P11047	ITGA6-ITGB4-Laminin10/12 complex	CORUM:2319
P11142	BCOR complex	CORUM:1178
P11142	CDC5L complex	CORUM:1183
P11142	CDC5L core complex	CORUM:1182
P11142	CEN complex	CORUM:929
P11142	HCF-1 complex	CORUM:2721
P11142	HMGB1-HMGB2-HSC70-ERP60-GAPDH complex	CORUM:280
P11142	P2X7 receptor signalling complex	CORUM:725
P11142	Profilin 1 complex	CORUM:2837
P11215	ITGAM-ITGB2-CD11 complex	CORUM:2153
P11308	ERG-JUN-FOS DNA-protein complex	CORUM:2694
P11308	ETS2-ERG complex	CORUM:2789
P11387	DNA synthesome complex (17 subunits)	CORUM:1111
P11387	Nop56p-associated pre-rRNA complex	CORUM:3055
P11387	RC complex during G2/M-phase of cell cycle	CORUM:1005
P11387	RC complex during S-phase of cell cycle	CORUM:1004
P11387	TFIIIC containing-TOP1-SUB1 complex	CORUM:1106
P11388	CDC5L complex	CORUM:1183
P11388	DNA synthesome complex (17 subunits)	CORUM:1111
P11388	Toposome	CORUM:924
P11473	DRIP complex	CORUM:549
P11473	WINAC complex	CORUM:1230
P11717	RAB9-TIP47-MPRI complex	CORUM:5280
P11802	CCND1-CDK4 complex	CORUM:3084
P11802	CCND2-CDK4 complex	CORUM:3085
P11802	CCND3-CDK4 complex	CORUM:3086
P11802	Cell cycle kinase complex CDK4	CORUM:312
P11802	CyclinD3-CDK4-CDK6 complex	CORUM:5100
P11802	CyclinD3-CDK4-CDK6-p21 complex	CORUM:5101
P11802	p34(SEI-1)-CDK4-CyclinD2 complex	CORUM:5107
P11831	ELK1-SRF-ELK3 complex	CORUM:5162
P11831	Ternary complex (GATA4, SRF, MYOCD)	CORUM:3917
P11836	CD20-LCK-LYN-FYN-p75/80 complex, (Raji human B cell line)	CORUM:2565
P11940	C complex spliceosome	CORUM:1181
P11940	H2AX complex, isolated from cells without IR exposure	CORUM:1223
P11940	Spliceosome	CORUM:351
P12004	CDC2-PCNA-CCNB1-GADD45A complex	CORUM:5544
P12004	CDC2-PCNA-CCNB1-GADD45B complex	CORUM:5545
P12004	CDC2-PCNA-CCNB1-GADD45G complex	CORUM:5546
P12004	Cell cycle kinase complex CDC2	CORUM:310
P12004	Cell cycle kinase complex CDK2	CORUM:311
P12004	Cell cycle kinase complex CDK4	CORUM:312
P12004	Cell cycle kinase complex CDK5	CORUM:313
P12004	DNA synthesome complex (17 subunits)	CORUM:1111
P12004	DNMT1-G9a-PCNA complex	CORUM:860
P12004	EXO1-MLH1-PCNA complex	CORUM:424
P12004	ING1-p300-PCNA complex	CORUM:1160
P12004	KIN17-PCNA-RPA70 complex	CORUM:997
P12004	PCNA homotrimer complex	CORUM:2231
P12004	PCNA-CHL12-RFC2-5 complex	CORUM:2797
P12004	PCNA-DNA polymerase delta complex	CORUM:297
P12004	PCNA-KU antigen complex	CORUM:1092
P12004	PCNA-MLH1-PMS1 complex	CORUM:285
P12004	PCNA-MSH2-MSH6 complex	CORUM:286
P12004	PCNA-MutS-alpha-MutL-alpha-DNA complex	CORUM:376
P12004	PCNA-PAF complex	CORUM:1039
P12004	PCNA-p21 complex	CORUM:314
P12111	ITGA1-ITGB1-COL6A3 complex	CORUM:2434
P12111	ITGA2-ITGB1-COL6A3 complex	CORUM:2431
P12111	ITGA5-ITGB3-COL6A3 complex	CORUM:2882
P12277	Emerin complex 52	CORUM:5615
P12314	PLC-gamma-2-Lyn-FcR-gamma complex	CORUM:2910
P12314	PLC-gamma-2-Syk-LAT-FcR-gamma complex	CORUM:2909
P12643	BMP2-BRIA complex	CORUM:3043
P12643	CHL2-BMP2 complex	CORUM:3710
P12643	CHL2-BMP2-TSG complex	CORUM:3711
P12644	BMP2-BRIA complex	CORUM:3043
P12755	SKI-NCOR1-SIN3A-HDAC1 complex	CORUM:3044
P12755	SKI-SMAD2-SMAD4  pentameric complex	CORUM:3739
P12755	SKI-SMAD3-SMAD4  pentameric complex	CORUM:3740
P12755	SMAD2-SKI complex	CORUM:3198
P12755	SMAD2-SKI-NCOR complex	CORUM:3204
P12755	SMAD3-SKI complex	CORUM:3199
P12755	SMAD3-SKI-NCOR complex	CORUM:3205
P12755	SMAD3-cSKI-SIN3A-HDAC1 complex	CORUM:3961
P12755	SMAD4-SKI complex	CORUM:3200
P12755	SMAD4-SKI-NCOR complex	CORUM:3206
P12755	SMAD4-SNO-SKI complex	CORUM:3197
P12757	SMAD4-SNO-SKI complex	CORUM:3197
P12757	SMURF2-SMAD3-SnoN complex, TGF(beta)-dependent	CORUM:3972
P12814	Affixin-actinin(alpha) complex	CORUM:4025
P12814	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)	CORUM:5177
P12830	CDH1-CKS1B complex	CORUM:5319
P12830	CDH1-SKP2 complex	CORUM:5320
P12830	Cell-cell junction complex (CDH1-CTNNB1)	CORUM:5281
P12830	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)	CORUM:5177
P12830	Polycystin-1-E-cadherin-beta-catenin complex	CORUM:521
P12830	Polycystin-1-E-cadherin-beta-catenin-Flotillin-2 complex	CORUM:522
P12830	SMAD3-HEF1-APC10-CDH1 complex	CORUM:1826
P12931	CAS-SRC-FAK complex	CORUM:5282
P12931	CNK1-SRC-RAF1 complex	CORUM:5928
P12931	ITGA2b-ITGB3-CD47-SRC complex	CORUM:2377
P12931	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)	CORUM:5177
P12931	p130Cas-ER-alpha-cSrc-kinase- PI3-kinase p85-subunit complex	CORUM:2470
P12956	53BP1-containing complex	CORUM:5231
P12956	DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex	CORUM:3102
P12956	DNA double-strand break end-joining complex	CORUM:1189
P12956	DNA-PK-Ku antigen complex	CORUM:355
P12956	DNA-PK-Ku-eIF2-NF90-NF45 complex	CORUM:5183
P12956	GammaH2AFX-NDHII-Ku70-DNA complex	CORUM:3618
P12956	Ku antigen complex	CORUM:328
P12956	Ku antigen-NARG1 complex	CORUM:95
P12956	Ku antigen-YY1-alphaMyHC promoter complex	CORUM:2918
P12956	Ku-ORC complex	CORUM:5251
P12956	Ku70/Ku86/Werner complex	CORUM:4082
P12956	MGC1-DNA-PKcs-Ku complex	CORUM:5176
P12956	NCOA6-DNA-PK-Ku-PARP1 complex	CORUM:5179
P12956	P53-BARD1-Ku70 complex	CORUM:5288
P12956	PCNA-KU antigen complex	CORUM:1092
P12956	Rap1 complex	CORUM:1193
P12956	TERF2-RAP1 complex	CORUM:2766
P12956	TRF2-Ku complex	CORUM:1220
P12956	Vigilin-DNA-PK-Ku antigen complex	CORUM:1571
P12956	WRN-Ku70-Ku80-PARP1 complex	CORUM:5235
P13010	53BP1-containing complex	CORUM:5231
P13010	DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex	CORUM:3102
P13010	DNA double-strand break end-joining complex	CORUM:1189
P13010	DNA-PK-Ku antigen complex	CORUM:355
P13010	DNA-PK-Ku-eIF2-NF90-NF45 complex	CORUM:5183
P13010	Ku antigen complex	CORUM:328
P13010	Ku antigen-NARG1 complex	CORUM:95
P13010	Ku antigen-YY1-alphaMyHC promoter complex	CORUM:2918
P13010	Ku-ORC complex	CORUM:5251
P13010	Ku70/Ku86/Werner complex	CORUM:4082
P13010	MGC1-DNA-PKcs-Ku complex	CORUM:5176
P13010	NCOA6-DNA-PK-Ku-PARP1 complex	CORUM:5179
P13010	PCNA-KU antigen complex	CORUM:1092
P13010	Rap1 complex	CORUM:1193
P13010	TERF2-RAP1 complex	CORUM:2766
P13010	TRF2-Ku complex	CORUM:1220
P13010	Vigilin-DNA-PK-Ku antigen complex	CORUM:1571
P13010	WRN-Ku70-Ku80-PARP1 complex	CORUM:5235
P13224	ITGA2b-ITGB3-CD9-GP1b-CD47 complex	CORUM:2872
P13521	PCI-PSA-SCG2 complex	CORUM:845
P13569	C-CFTR-NHERF(PDZ1 domain)-ezrin complex	CORUM:682
P13569	CFTR-NHERF-beta(2)AR signaling complex	CORUM:687
P13612	ITGA4-ITGB1 complex	CORUM:2418
P13612	ITGA4-ITGB1-CD47 complex	CORUM:2423
P13612	ITGA4-ITGB1-CD53 complex	CORUM:2420
P13612	ITGA4-ITGB1-CD81 complex	CORUM:2419
P13612	ITGA4-ITGB1-EMILIN1 complex	CORUM:2417
P13612	ITGA4-ITGB1-JAM2 complex	CORUM:2422
P13612	ITGA4-ITGB1-THBS1 complex	CORUM:2426
P13612	ITGA4-ITGB1-THBS2 complex	CORUM:2428
P13612	ITGA4-ITGB1-VCAM1 complex	CORUM:2421
P13612	ITGA4-PXN-GIT1 complex	CORUM:1810
P13639	Nop56p-associated pre-rRNA complex	CORUM:3055
P13674	Prolyl 4-hydroxylase (alpha(I)-type)	CORUM:472
P13726	TF-FVIIa-FXa-TFPI complex	CORUM:3162
P13861	KCNQ1 macromolecular complex	CORUM:520
P13861	Kinase-scaffold-phosphatase complex, PKA-AKAP79-CaN	CORUM:517
P13861	beta(1)-AR receptosome (ADRB1-SAP97-AKAP79-PRKAR2A)	CORUM:4869
P13984	BRCA1-RNA polymerase II complex	CORUM:2825
P13984	RNA polymerase II (RNAPII)	CORUM:2685
P13984	RNA polymerase II holoenzyme complex	CORUM:103
P13984	TFIIF complex (transcription factor IIF)	CORUM:153
P14210	HGF-Met complex	CORUM:2541
P14373	TRIM27-RB1 complex	CORUM:5663
P14635	CCNB1-CDC2 complex	CORUM:5543
P14635	CDC2-CCNB1-CCNF complex	CORUM:5550
P14635	CDC2-CCNB1-PTCH1 complex	CORUM:5551
P14635	CDC2-PCNA-CCNB1-GADD45A complex	CORUM:5544
P14635	CDC2-PCNA-CCNB1-GADD45B complex	CORUM:5545
P14635	CDC2-PCNA-CCNB1-GADD45G complex	CORUM:5546
P14635	Cell cycle kinase complex CDC2	CORUM:310
P14635	RC complex during G2/M-phase of cell cycle	CORUM:1005
P14635	RalBP1-CCNB1-AP2A-NUMB-EPN1 complex	CORUM:247
P14635	RalBP1-CDC2-CCNB1 complex	CORUM:243
P14678	12S U11 snRNP	CORUM:1068
P14678	17S U2 snRNP	CORUM:2755
P14678	18S U11/U12 snRNP	CORUM:430
P14678	20S methylosome and RG-containing Sm protein complex	CORUM:834
P14678	6S methyltransferase and RG-containing Sm proteins complex	CORUM:835
P14678	Anti-Sm protein complex	CORUM:832
P14678	C complex spliceosome	CORUM:1181
P14678	JBP1-pICln complex	CORUM:825
P14678	SMN complex	CORUM:1143
P14678	SMN complex, U7 snRNA specific	CORUM:2757
P14678	SMN-PolII-RHA complex	CORUM:1749
P14678	SMN1-SIP1-SNRP complex	CORUM:3118
P14678	Spliceosome	CORUM:351
P14780	MMP-9-TIMP-1-LRP complex	CORUM:2709
P14859	OCT1-OBF1-DNA complex	CORUM:3132
P14859	OCT1-OBF1-DNA-TLE1 complex	CORUM:3120
P14859	OCT1-SOX2 DNA-protein complex	CORUM:2802
P14859	hs4 enhancer complex (faster migrating complex)	CORUM:3045
P14866	Emerin complex 52	CORUM:5615
P14867	GABAA receptor 	CORUM:5809
P14868	Multisynthetase complex	CORUM:3040
P14921	ETS2-ETS1 complex	CORUM:2790
P14923	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)	CORUM:5177
P15018	LIFR-LIF-gp130 complex	CORUM:5582
P15036	ETS2-ERG complex	CORUM:2789
P15036	ETS2-ETS1 complex	CORUM:2790
P15036	ETS2-FOS-JUN complex	CORUM:2695
P15036	ETS2-SMARCA4-INI1 complex	CORUM:5293
P15056	BRAF-CNK1 complex, not RAS stimulated	CORUM:5925
P15056	BRAF-MAP2K1-MAP2K2-YWHAE complex	CORUM:5872
P15056	BRAF-RAF1-14-3-3 complex	CORUM:5919
P15056	KSR1-BRAF-MEK complex	CORUM:5921
P15056	MAP2K1-BRAF-RAF1-YWHAE-KSR1 complex	CORUM:5877
P15056	RAF1-BRAF complex, RAS stimulated	CORUM:5923
P15170	SMG-1-Upf1-eRF1-eRF3 complex (SURF)	CORUM:784
P15170	eRF1-eRF3-GTP-Mg(2+) complex	CORUM:809
P15311	C-CFTR-NHERF(PDZ1 domain)-ezrin complex	CORUM:682
P15391	CD19-Vav-PI 3-kinase (p85 subunit) complex	CORUM:2574
P15498	CD19-Vav-PI 3-kinase (p85 subunit) complex	CORUM:2574
P15498	LAT-PLC-gamma-1-p85-GRB2-CBL-VAV-SLP-76 signaling complex, C305 activated	CORUM:2529
P15498	SLP-76-PLC-gamma-1-VAV complex, alpha-TCR stimulated	CORUM:2961
P15531	NDPKA-AMPKalpha1 complex	CORUM:771
P15531	Prune/Nm23-H1 complex	CORUM:758
P15692	ITGA9-ITGB1-VEGFA complex	CORUM:2972
